date,time,size,version,os,country,ip_id
"2024-03-01","03:17:54",82594005,"4.3.2","win","AU",4198
"2024-03-01","03:17:51",95839996,"4.3.2","osx",NA,4
"2024-03-01","03:17:55",82686418,"4.3.2","win",NA,4
"2024-03-01","03:18:08",82685949,"4.3.2","win","US",4199
"2024-03-01","03:18:18",82687261,"4.3.2","win","CN",1132
"2024-03-01","03:18:19",82685866,"4.3.2","win","HT",4200
"2024-03-01","03:18:17",82594005,"4.3.2","win","AU",4201
"2024-03-01","03:18:08",82687795,"4.3.2","win",NA,4
"2024-03-01","03:18:23",82684851,"4.3.2","win",NA,4
"2024-03-01","03:18:25",82594005,"4.3.2","win","AU",4202
"2024-03-01","03:18:36",82686209,"4.3.2","win",NA,4
"2024-03-01","03:18:43",82686426,"4.3.2","win","HK",4203
"2024-03-01","03:18:44",82594005,"4.3.2","win","US",1996
"2024-03-01","03:18:54",98117416,"4.3.2","osx","US",413
"2024-03-01","03:18:41",82687541,"4.3.2","win",NA,4
"2024-03-01","03:18:53",82686738,"4.3.2","win","CN",1132
"2024-03-01","03:18:53",82686165,"4.3.2","win",NA,4
"2024-03-01","03:18:53",82686337,"4.3.2","win","AU",4204
"2024-03-01","03:19:06",82686866,"4.3.2","win","CN",2005
"2024-03-01","03:18:17",82685750,"4.3.2","win","JP",4205
"2024-03-01","03:19:12",82687406,"4.3.2","win",NA,4
"2024-03-01","03:19:13",95843460,"4.3.2","osx","US",4206
"2024-03-01","03:19:12",98117416,"4.3.2","osx","US",206
"2024-03-01","03:19:11",82691916,"4.3.2","win","TR",3591
"2024-03-01","03:19:17",82684915,"4.3.2","win",NA,4
"2024-03-01","03:19:16",82686893,"4.3.2","win",NA,4
"2024-03-01","03:19:13",82687010,"4.3.2","win","CN",4207
"2024-03-01","03:19:15",98117415,"4.3.2","osx","US",181
"2024-03-01","03:19:10",82686326,"4.3.2","win",NA,4
"2024-03-01","03:19:19",82686244,"4.3.2","win","AU",1168
"2024-03-01","03:19:34",168590,"4.2.3","src","GB",4208
"2024-03-01","03:19:57",95839293,"4.3.2","osx",NA,4
"2024-03-01","03:20:13",82686434,"4.3.2","win",NA,4
"2024-03-01","03:20:21",98117416,"4.3.2","osx","US",153
"2024-03-01","03:20:19",95840104,"4.3.2","osx","US",4209
"2024-03-01","03:20:28",98117415,"4.3.2","osx","US",1856
"2024-03-01","03:20:34",98117415,"4.3.2","osx","US",35
"2024-03-01","03:20:42",18908856,"4.3.2","win","CN",2005
"2024-03-01","03:20:44",95840091,"4.3.2","osx","US",4210
"2024-03-01","03:20:55",82685633,"4.3.2","win","AU",4120
"2024-03-01","03:20:46",82594005,"4.3.2","win","AU",4211
"2024-03-01","03:20:52",92946728,"4.2.3","osx","US",725
"2024-03-01","12:44:59",82638373,"4.3.3","win","DK",3364
"2024-03-01","12:45:58",82730606,"4.3.3","win","FR",959
"2024-03-01","12:46:02",82729083,"4.3.3","win","BR",4212
"2024-03-01","12:46:08",82638372,"4.3.3","win","US",2435
"2024-03-01","12:46:09",82730912,"4.3.3","win",NA,4
"2024-03-01","12:46:14",84210654,"4.3.3","osx","US",297
"2024-03-01","12:46:22",82729371,"4.3.3","win","BR",4213
"2024-03-01","12:46:37",82730947,"4.3.3","win",NA,4
"2024-03-01","12:46:32",84210652,"4.3.3","osx","US",156
"2024-03-01","12:46:38",84210654,"4.3.3","osx","US",7
"2024-03-01","12:46:30",84210651,"4.3.3","osx","US",83
"2024-03-01","12:45:55",82638373,"4.3.3","win","US",570
"2024-03-01","12:46:42",82737829,"4.3.3","win","AU",4214
"2024-03-01","12:46:48",82729679,"4.3.3","win","GB",4215
"2024-03-01","12:46:51",84210653,"4.3.3","osx","US",105
"2024-03-01","12:46:56",95839079,"4.3.2","osx","CH",4216
"2024-03-01","12:46:54",35039793,"4.3.2","src","DE",1443
"2024-03-01","12:46:59",82731101,"4.3.3","win",NA,4
"2024-03-01","12:46:59",82729139,"4.3.3","win","GB",4215
"2024-03-01","12:46:59",98227393,"4.3.2","osx","CN",4217
"2024-03-01","12:46:53",82732386,"4.3.3","win","PT",4218
"2024-03-01","12:46:05",82731063,"4.3.3","win","CH",4219
"2024-03-01","12:47:13",84210653,"4.3.3","osx","US",156
"2024-03-01","12:47:25",98117415,"4.3.2","osx","US",91
"2024-03-01","12:47:17",95839867,"4.3.2","osx","TW",4220
"2024-03-01","12:47:16",84210654,"4.3.3","osx","US",2048
"2024-03-01","12:47:30",98117416,"4.3.2","osx","US",101
"2024-03-01","12:47:27",98225718,"4.3.2","osx","US",3167
"2024-03-01","12:45:50",35901127,"4.3.3","src","JP",4221
"2024-03-01","12:47:40",82638372,"4.3.3","win",NA,4
"2024-03-01","12:47:48",82729496,"4.3.3","win","CO",4222
"2024-03-01","12:47:52",82730981,"4.3.3","win","GB",4223
"2024-03-01","12:47:43",35901269,"4.3.3","src","US",4224
"2024-03-01","12:47:54",95837591,"4.3.2","osx","US",4225
"2024-03-01","12:48:08",82638373,"4.3.3","win","PL",4226
"2024-03-01","12:48:01",82730514,"4.3.3","win","CN",4227
"2024-03-01","12:48:22",85946673,"devel","win","US",773
"2024-03-01","12:48:20",2249635,"4.3.2","osx","CH",4228
"2024-03-01","12:47:51",84210654,"4.3.3","osx","US",883
"2024-03-01","12:48:29",82732523,"4.3.3","win","CN",4229
"2024-03-01","12:47:56",35902997,"4.3.3","src","ZA",4230
"2024-03-01","12:47:53",95837530,"release","osx","US",2659
"2024-03-01","12:48:27",82731263,"4.3.3","win","RO",4231
"2024-03-01","12:48:37",246330,"devel","win","RU",1931
"2024-03-01","12:48:01",82638373,"4.3.3","win","US",4232
"2024-03-01","12:48:38",82731118,"4.3.3","win","RO",4231
"2024-03-01","12:48:37",81807963,"4.3.3","osx","US",3278
"2024-03-01","12:48:43",82730081,"4.3.3","win","EC",4233
"2024-03-01","12:48:31",82638370,"4.3.3","win","TW",4234
"2024-03-01","12:48:40",84210654,"4.3.3","osx","US",11
"2024-03-01","12:48:46",84210654,"4.3.3","osx","US",537
"2024-03-01","12:48:46",82734708,"4.3.3","win",NA,4
"2024-03-01","12:48:15",79837058,"4.2.3","win","US",856
"2024-03-01","12:48:57",84210654,"4.3.3","osx","US",275
"2024-03-01","12:48:55",82730839,"4.3.3","win","ES",4235
"2024-03-01","12:49:02",82638373,"4.3.3","win","US",852
"2024-03-01","12:48:34",82638373,"4.3.3","win","US",1585
"2024-03-01","12:48:56",95838052,"4.3.2","osx","KE",4236
"2024-03-01","12:49:04",95839130,"4.3.2","osx","CH",4237
"2024-03-01","12:49:07",82733230,"4.3.3","win","PH",4238
"2024-03-01","12:49:00",82732109,"4.3.3","win",NA,4
"2024-03-01","12:48:50",82638373,"4.3.3","win",NA,4
"2024-03-01","12:48:41",82733269,"4.3.3","win",NA,4
"2024-03-01","12:49:30",82638373,"4.3.3","win","DE",4239
"2024-03-01","12:49:47",82638370,"4.3.3","win","US",4240
"2024-03-01","12:49:46",82730721,"4.3.3","win","CN",4241
"2024-03-01","12:49:42",82733357,"4.3.3","win","IN",3638
"2024-03-01","12:49:46",82732098,"4.3.3","win","MY",3051
"2024-03-01","12:49:48",82638370,"4.3.3","win","CN",4242
"2024-03-01","12:50:07",82736859,"4.3.3","win","CZ",4243
"2024-03-01","12:50:05",82730740,"4.3.3","win","NG",4244
"2024-03-01","12:50:03",82729182,"4.3.3","win","CZ",4245
"2024-03-01","12:49:19",82730856,"4.3.3","win","US",4246
"2024-03-01","12:50:16",82730398,"4.3.3","win",NA,4
"2024-03-01","12:50:24",82638373,"4.3.3","win","US",4247
"2024-03-01","12:50:38",82638373,"4.3.3","win","PL",4226
"2024-03-01","12:50:35",82731162,"4.3.3","win",NA,4
"2024-03-01","12:50:41",84210654,"4.3.3","osx","US",278
"2024-03-01","12:50:41",95841109,"4.3.2","osx","PL",2222
"2024-03-01","12:49:49",35903016,"4.3.3","src","US",4246
"2024-03-01","12:49:44",82730927,"4.3.3","win",NA,4
"2024-03-01","12:50:48",82737806,"4.3.3","win","IT",1721
"2024-03-01","12:50:55",82730496,"4.3.3","win","PL",4248
"2024-03-01","12:50:49",262824,"4.3.3","win","IN",2645
"2024-03-01","12:50:51",95839165,"4.3.2","osx",NA,4
"2024-03-01","12:51:00",84210654,"4.3.3","osx","US",17
"2024-03-01","12:51:01",84210654,"4.3.3","osx","US",1107
"2024-03-01","12:50:59",82734106,"4.3.3","win","IT",4249
"2024-03-01","14:45:52",82729318,"4.3.3","win",NA,4
"2024-03-01","14:46:03",82729337,"4.3.3","win","BR",1629
"2024-03-01","14:46:03",84210656,"4.3.3","osx","US",9
"2024-03-01","14:46:05",82638369,"4.3.3","win","US",236
"2024-03-01","14:44:04",84210655,"4.3.3","osx","US",101
"2024-03-01","14:46:14",1060580,"4.2.3","src","US",523
"2024-03-01","14:46:13",82736795,"4.3.3","win",NA,4
"2024-03-01","14:46:19",84210655,"4.3.3","osx","US",413
"2024-03-01","14:46:13",82729885,"4.3.3","win","IN",4250
"2024-03-01","14:46:16",82730433,"4.3.3","win",NA,4
"2024-03-01","14:46:14",95839158,"4.3.2","osx",NA,4
"2024-03-01","14:46:27",82731235,"4.3.3","win","US",4251
"2024-03-01","14:46:22",82731225,"4.3.3","win",NA,4
"2024-03-01","14:46:41",82730264,"4.3.3","win","PL",4252
"2024-03-01","14:46:44",35903697,"4.3.3","src","DE",4253
"2024-03-01","14:46:53",35902558,"4.3.3","src",NA,4
"2024-03-01","14:46:57",22065525,"4.3.3","win",NA,4
"2024-03-01","14:46:53",82732036,"4.3.3","win","CH",4254
"2024-03-01","14:47:01",82730991,"4.3.3","win","PL",4255
"2024-03-01","14:44:51",82729543,"4.3.3","win","CN",4256
"2024-03-01","14:47:02",82732243,"4.3.3","win",NA,4
"2024-03-01","14:46:55",82731189,"4.3.3","win","IT",3374
"2024-03-01","14:47:06",82729958,"4.3.3","win","PH",4257
"2024-03-01","14:47:13",82730604,"4.3.3","win","EC",4258
"2024-03-01","14:47:11",82731810,"4.3.3","win",NA,4
"2024-03-01","14:47:23",82735914,"4.3.3","win","HK",4259
"2024-03-01","14:47:23",82729362,"4.3.3","win",NA,4
"2024-03-01","14:47:35",82638370,"4.3.3","win","DK",3364
"2024-03-01","14:47:27",82732513,"4.3.3","win","CH",4260
"2024-03-01","14:47:37",733719,"devel","win","RU",758
"2024-03-01","14:47:37",82638373,"4.3.3","win","US",4261
"2024-03-01","14:47:37",82731485,"4.3.3","win","AU",4262
"2024-03-01","14:47:39",98226858,"4.3.2","osx",NA,4
"2024-03-01","14:45:28",82730892,"4.3.3","win","GB",4263
"2024-03-01","14:47:58",82731143,"4.3.3","win",NA,4
"2024-03-01","14:47:59",82733144,"4.3.3","win","US",4264
"2024-03-01","14:48:08",82594005,"4.3.2","win","US",71
"2024-03-01","14:47:16",95838978,"4.3.2","osx","ZA",4265
"2024-03-01","14:48:25",95839482,"4.3.2","osx","US",4266
"2024-03-01","14:48:29",82732550,"4.3.3","win","US",4267
"2024-03-01","14:48:32",95839266,"4.3.2","osx",NA,4
"2024-03-01","14:48:23",82733512,"4.3.3","win","GB",4268
"2024-03-01","14:48:30",7668285,"4.3.3","win",NA,4
"2024-03-01","14:48:30",82729768,"4.3.3","win","FI",4269
"2024-03-01","14:48:19",95841485,"4.3.2","osx","US",4270
"2024-03-01","14:48:28",82638372,"4.3.3","win","US",609
"2024-03-01","14:48:41",523719,"4.3.3","win","PT",4271
"2024-03-01","14:48:47",95841263,"4.3.2","osx","US",4272
"2024-03-01","14:48:47",82730902,"4.3.3","win","CH",4273
"2024-03-01","14:48:52",525285,"4.3.3","win","PT",4271
"2024-03-01","14:48:55",82730235,"4.3.3","win","EG",4274
"2024-03-01","14:46:13",82731377,"4.3.3","win","US",4275
"2024-03-01","14:49:04",82729976,"4.3.3","win","AU",4276
"2024-03-01","14:49:07",95837700,"4.3.2","osx",NA,4
"2024-03-01","14:48:58",82733520,"4.3.3","win","DK",4277
"2024-03-01","14:49:03",35901641,"4.3.3","src","GB",4278
"2024-03-01","14:49:18",84210655,"4.3.3","osx","US",1499
"2024-03-01","14:49:17",82730406,"4.3.3","win","PT",4271
"2024-03-01","14:49:15",82730073,"4.3.3","win",NA,4
"2024-03-01","14:49:26",82638372,"4.3.3","win","US",2124
"2024-03-01","14:46:46",84210655,"4.3.3","osx","US",130
"2024-03-01","14:49:28",82731011,"4.3.3","win","PT",4279
"2024-03-01","14:49:27",82730370,"4.3.3","win","CH",4280
"2024-03-01","14:49:32",82733340,"4.3.3","win","IT",4281
"2024-03-01","14:49:34",14359879,"4.3.3","win","PT",2087
"2024-03-01","14:49:38",82730641,"4.3.3","win","US",4282
"2024-03-01","14:49:43",82733000,"4.3.3","win",NA,4
"2024-03-01","14:49:58",82638373,"4.3.3","win","US",408
"2024-03-01","14:49:52",82730912,"4.3.3","win","GB",4283
"2024-03-01","14:49:57",95839130,"4.3.2","osx","CA",4284
"2024-03-01","14:50:00",82729183,"4.3.3","win",NA,4
"2024-03-01","14:48:28",98226268,"4.3.2","osx","GB",4285
"2024-03-01","14:50:10",82730640,"4.3.3","win",NA,4
"2024-03-01","14:50:07",82731199,"4.3.3","win",NA,4
"2024-03-01","14:50:12",84210655,"4.3.3","osx","US",162
"2024-03-01","14:50:16",82594005,"4.3.2","win","US",71
"2024-03-01","14:50:22",39474675,"4.3.3","win","US",4286
"2024-03-01","14:50:21",82731219,"4.3.3","win","JP",4287
"2024-03-01","14:50:18",82730329,"4.3.3","win","PT",4288
"2024-03-01","14:50:29",82730935,"4.3.3","win","ES",4289
"2024-03-01","14:50:22",82730613,"4.3.3","win",NA,4
"2024-03-01","14:50:23",35901959,"4.3.3","src","MX",221
"2024-03-01","14:50:22",98228127,"4.3.2","osx",NA,4
"2024-03-01","14:50:38",82730235,"4.3.3","win","CA",4290
"2024-03-01","14:49:11",95839176,"4.3.2","osx","GB",4291
"2024-03-01","14:49:35",82731001,"4.3.3","win","IE",4292
"2024-03-01","14:50:49",82735950,"4.3.3","win","ID",4293
"2024-03-01","14:50:45",82729674,"4.3.3","win","NL",4294
"2024-03-01","14:50:52",95837501,"4.3.2","osx","TW",4295
"2024-03-01","14:47:38",84210655,"4.3.3","osx","US",177
"2024-03-01","14:50:51",98226753,"4.3.2","osx","PT",4271
"2024-03-01","14:50:46",35861766,"4.3.3","src","US",4296
"2024-03-01","14:50:44",82732348,"4.3.3","win","FR",4297
"2024-03-01","19:36:12",82594005,"4.3.2","win","US",13
"2024-03-01","19:36:12",82731387,"4.3.3","win","US",4298
"2024-03-01","19:36:17",95839498,"4.3.2","osx","US",4299
"2024-03-01","19:36:25",82594006,"4.3.2","win","US",485
"2024-03-01","19:36:11",82733683,"4.3.3","win","IQ",4300
"2024-03-01","19:36:29",82638374,"4.3.3","win","US",4301
"2024-03-01","19:36:31",82638373,"4.3.3","win","US",781
"2024-03-01","19:36:36",82638367,"4.3.3","win","US",159
"2024-03-01","19:36:45",82638373,"4.3.3","win","US",4302
"2024-03-01","19:36:46",95840157,"4.3.2","osx","US",3758
"2024-03-01","19:36:52",84210655,"4.3.3","osx","US",81
"2024-03-01","19:37:00",82730489,"4.3.3","win","US",4303
"2024-03-01","19:37:16",82730306,"4.3.3","win","PE",4304
"2024-03-01","19:36:43",82731061,"4.3.3","win","IT",4305
"2024-03-01","19:37:21",82731531,"4.3.3","win","CL",4306
"2024-03-01","19:37:13",82638373,"4.3.3","win","US",2876
"2024-03-01","19:37:27",35901908,"4.3.3","src","US",4307
"2024-03-01","19:37:28",95838339,"4.3.2","osx","US",3758
"2024-03-01","19:37:29",247967,"4.2.3","src","US",680
"2024-03-01","19:37:36",82732278,"4.3.3","win","RO",4308
"2024-03-01","19:37:37",82731038,"4.3.3","win","HU",4309
"2024-03-01","19:37:55",82638373,"4.3.3","win","GB",4310
"2024-03-01","19:37:48",82730766,"4.3.3","win","MX",4311
"2024-03-01","19:38:01",84210655,"4.3.3","osx","US",274
"2024-03-01","19:37:57",82731335,"4.3.3","win","US",4312
"2024-03-01","19:38:02",78875429,"4.3.3","win","CR",4313
"2024-03-01","19:38:08",82730361,"4.3.3","win",NA,4
"2024-03-01","19:38:10",95840274,"4.3.2","osx","US",4314
"2024-03-01","19:38:17",82730750,"4.3.3","win","ES",4315
"2024-03-01","19:38:12",82731198,"4.3.3","win","US",4316
"2024-03-01","19:38:17",82731117,"4.3.3","win","US",4317
"2024-03-01","19:38:28",95840104,"4.3.2","osx","US",4318
"2024-03-01","19:38:33",82732482,"4.3.3","win","JP",4319
"2024-03-01","19:38:34",82730650,"4.3.3","win","US",4307
"2024-03-01","19:38:47",95839950,"4.3.2","osx","US",3201
"2024-03-01","19:39:01",92946732,"4.2.3","osx","US",292
"2024-03-01","19:38:53",82730767,"4.3.3","win","US",4320
"2024-03-01","19:39:00",82731082,"4.3.3","win",NA,4
"2024-03-01","19:39:02",82638373,"4.3.3","win","US",62
"2024-03-01","19:39:21",90635524,"4.1.3","win","US",659
"2024-03-01","19:39:20",86429689,"3.6.3","win","US",2873
"2024-03-01","19:39:23",82638369,"4.3.3","win","US",2777
"2024-03-01","19:39:28",82733540,"4.3.3","win",NA,4
"2024-03-01","19:39:46",84210651,"4.3.3","osx","US",297
"2024-03-01","19:39:49",84210651,"4.3.3","osx","US",1588
"2024-03-01","19:39:45",82730373,"4.3.3","win","CO",4321
"2024-03-01","19:39:35",95843849,"4.3.2","osx",NA,4
"2024-03-01","19:39:52",35901440,"4.3.3","src","DE",4322
"2024-03-01","19:39:51",82731178,"4.3.3","win","PE",4323
"2024-03-01","19:40:04",84210653,"4.3.3","osx","US",105
"2024-03-01","19:39:57",401042,"4.2.3","src","US",4324
"2024-03-01","19:39:59",82730875,"4.3.3","win","US",4325
"2024-03-01","19:40:02",84210653,"4.3.3","osx","US",140
"2024-03-01","19:39:56",82688777,"4.3.2","win",NA,4
"2024-03-01","19:39:40",95838834,"4.3.2","osx",NA,4
"2024-03-01","19:40:08",82729561,"4.3.3","win","US",4326
"2024-03-01","19:40:09",84210653,"4.3.3","osx","US",153
"2024-03-01","19:40:16",95839528,"4.3.2","osx","US",4327
"2024-03-01","19:40:35",95839326,"4.3.2","osx",NA,4
"2024-03-01","19:40:22",82731767,"4.3.3","win",NA,4
"2024-03-01","19:38:15",82731180,"4.3.3","win",NA,4
"2024-03-01","19:40:49",82730424,"4.3.3","win","US",4303
"2024-03-01","19:40:51",82638371,"4.3.3","win","US",1449
"2024-03-01","19:40:58",98228793,"4.3.2","osx","US",4327
"2024-03-01","19:41:02",95842254,"4.3.2","osx",NA,4
"2024-03-01","19:41:00",82730802,"4.3.3","win","US",4328
"2024-03-01","09:00:00",90635526,"4.1.3","win","US",2780
"2024-03-01","09:00:00",86429693,"3.6.3","win","US",604
"2024-03-01","09:00:08",82730264,"4.3.3","win","FI",4329
"2024-03-01","09:00:02",82638372,"4.3.3","win","US",305
"2024-03-01","09:00:00",82731872,"4.3.3","win",NA,4
"2024-03-01","09:00:11",90635525,"4.1.3","win","US",486
"2024-03-01","09:00:08",82638372,"4.3.3","win","US",607
"2024-03-01","09:00:03",98226914,"4.3.2","osx","IT",3505
"2024-03-01","09:00:10",86429693,"3.6.3","win","US",1996
"2024-03-01","09:00:08",82729299,"4.3.3","win",NA,4
"2024-03-01","09:00:15",82740694,"4.3.3","win","US",4330
"2024-03-01","09:00:19",82638374,"4.3.3","win","FR",4331
"2024-03-01","09:00:33",84210654,"4.3.3","osx","US",4332
"2024-03-01","09:00:35",84210654,"4.3.3","osx","US",311
"2024-03-01","09:00:46",84210654,"4.3.3","osx","US",413
"2024-03-01","09:00:42",82731407,"4.3.3","win",NA,4
"2024-03-01","09:00:41",82730308,"4.3.3","win",NA,4
"2024-03-01","09:00:48",84210654,"4.3.3","osx","US",338
"2024-03-01","09:00:53",82638370,"4.3.3","win","DK",3241
"2024-03-01","09:00:43",84210654,"4.3.3","osx","US",1080
"2024-03-01","09:00:54",95840874,"4.3.2","osx","US",4333
"2024-03-01","09:00:47",84210654,"4.3.3","osx","US",178
"2024-03-01","09:01:03",84210654,"4.3.3","osx","US",615
"2024-03-01","11:41:06",35902773,"4.3.3","src","ES",3155
"2024-03-01","11:41:01",82729200,"4.3.3","win","ES",3552
"2024-03-01","11:40:57",82730651,"4.3.3","win","CN",4334
"2024-03-01","11:41:07",95837979,"4.3.2","osx","US",3167
"2024-03-01","11:41:16",82730928,"4.3.3","win","JP",4335
"2024-03-01","11:41:21",82730784,"4.3.3","win","ES",3155
"2024-03-01","11:41:31",82638373,"4.3.3","win","BR",4336
"2024-03-01","11:41:23",1034429,"4.3.3","win",NA,4
"2024-03-01","11:41:11",82732953,"4.3.3","win","FI",4337
"2024-03-01","11:41:34",82730731,"4.3.3","win","JP",4338
"2024-03-01","11:41:38",82729652,"4.3.3","win","GB",2704
"2024-03-01","11:41:43",90436964,"4.1.0","osx","US",2048
"2024-03-01","11:41:45",82729443,"4.3.3","win","JP",4335
"2024-03-01","11:41:53",82729336,"4.3.3","win","CN",4339
"2024-03-01","11:41:54",82638368,"4.3.3","win","US",781
"2024-03-01","11:42:02",82362108,"4.2.0","win","US",2308
"2024-03-01","11:41:41",3121541,"4.3.3","win","IN",4340
"2024-03-01","11:41:56",82638373,"4.3.3","win","CA",3169
"2024-03-01","11:42:11",95839209,"4.3.2","osx",NA,4
"2024-03-01","11:42:03",82735050,"4.3.3","win","PK",4341
"2024-03-01","11:42:10",82732793,"4.3.3","win","ES",4342
"2024-03-01","11:42:16",82730679,"4.3.3","win","GB",4343
"2024-03-01","11:42:03",82638369,"4.3.3","win","US",478
"2024-03-01","11:42:17",82362108,"4.2.0","win","US",3235
"2024-03-01","11:42:20",90436963,"4.1.0","osx","US",4344
"2024-03-01","11:42:21",82730677,"4.3.3","win","IQ",4345
"2024-03-01","11:42:35",82687791,"4.3.2","win","CN",4346
"2024-03-01","11:41:55",82731595,"4.3.3","win","ID",4347
"2024-03-01","11:42:47",82729144,"4.3.3","win","TW",4348
"2024-03-01","11:42:49",90548878,"4.1.1","osx","US",338
"2024-03-01","11:42:52",82730865,"4.3.3","win",NA,4
"2024-03-01","11:42:59",90436963,"4.1.0","osx","US",1582
"2024-03-01","11:43:09",82732935,"4.3.3","win","GB",4349
"2024-03-01","11:43:18",93049642,"4.2.3","osx","US",3167
"2024-03-01","11:42:36",82730427,"4.3.3","win","ZW",3159
"2024-03-01","11:43:25",95839265,"4.3.2","osx",NA,4
"2024-03-01","11:43:37",82638372,"4.3.3","win",NA,4
"2024-03-01","11:43:29",82735708,"4.3.3","win","US",4350
"2024-03-01","11:42:35",82731755,"4.3.3","win","ES",4351
"2024-03-01","11:43:50",82730794,"4.3.3","win","CN",4352
"2024-03-01","11:43:58",82731162,"4.3.3","win",NA,4
"2024-03-01","11:44:06",84210654,"4.3.3","osx","US",34
"2024-03-01","11:44:22",90436963,"4.1.0","osx","US",101
"2024-03-01","11:44:22",84210651,"4.3.3","osx","US",205
"2024-03-01","11:44:35",82638373,"4.3.3","win","CH",4353
"2024-03-01","11:44:33",82730901,"4.3.3","win",NA,4
"2024-03-01","11:44:34",90436963,"4.1.0","osx","US",149
"2024-03-01","11:44:43",82730300,"4.3.3","win","CN",4354
"2024-03-01","11:44:44",82731101,"4.3.3","win","BE",4355
"2024-03-01","11:44:54",93949505,"4.2.0","osx","US",4356
"2024-03-01","11:44:55",82685186,"4.3.2","win","GB",2704
"2024-03-01","11:45:00",82638373,"4.3.3","win","US",4066
"2024-03-01","11:45:03",84210652,"4.3.3","osx","US",2282
"2024-03-01","11:45:12",82730677,"4.3.3","win","GB",4357
"2024-03-01","11:45:16",82638369,"4.3.3","win",NA,4
"2024-03-01","11:45:20",82731207,"4.3.3","win",NA,4
"2024-03-01","11:45:18",82729417,"4.3.3","win","GB",4357
"2024-03-01","11:45:25",82638373,"4.3.3","win","CN",4358
"2024-03-01","11:45:26",82638373,"4.3.3","win","AT",3895
"2024-03-01","11:45:26",90436964,"4.1.0","osx","US",4356
"2024-03-01","11:45:28",82638373,"4.3.3","win","US",109
"2024-03-01","11:45:44",82638373,"4.3.3","win","CA",3169
"2024-03-01","10:11:04",82730871,"4.3.3","win",NA,4
"2024-03-01","10:11:05",4445405,"4.3.3","win",NA,4
"2024-03-01","10:10:19",82730766,"4.3.3","win","AT",4359
